start,duration
1251691704,2493
1255691678,2965
1259691690,3924
1263691693,3405
1267143646,3174
1267691739,12004
1271691688,3124
1275691685,2935
1279691682,2491
1283691673,3262
1287691675,2872
1291691693,2535
1295691681,2640
1299691705,2675
1303691699,3066
1307691701,2849
1311691704,2439
1315691682,3375
1319691691,3842
1323691669,3148
1327691692,3844
1331691697,2928
1335691698,4442
1339691708,3434
1343691654,3360
1347691689,2998
1351691693,2469
1355691689,2721
1359691676,2582
1363691696,2482
1367691700,2458
1371691694,2461
1375691679,2463
1379691699,3940
1383691699,2523
1387691679,3126
1391691695,2455
1395691671,2487
1399691687,2942
1403691690,2447
1407691688,2503
1411691683,2473
1415691681,2489
1419691694,2413
1423691690,2421
1427691697,2421
1431691706,2502
1435691699,2692
1439691690,3341
1443691707,2531
1447691677,2666
1451691696,2615
1455691693,2498
1459691683,2450
1463691688,2560
1467691688,2693
1471691673,2450
1475691678,2452
1479691668,3979
1483691700,3114
1487691705,2463
1491691711,2413
1495691673,2945
1499691680,3395
1503691682,2576
1507691698,3288
1511691674,2936
1515691684,2717
1519691694,2482
1523691700,2523
1527691691,2488
1531691679,2488
1535691692,2734
1539691672,3177
1543691700,3340
1547691706,2457
1551691686,2447
1555691690,2907
1559691687,3485
1563691691,2478
1567691693,2458
1571691676,2444
1575691675,2448
1579691679,2458
1583691691,2450
1587691695,2416
1591691677,2430
1595691686,2490
1599691701,2491
1603691685,2425
1607691687,2973
1611691711,2940
1615691681,2466
1619691701,3142
1620627840,20983
1620756835,7102
1623691682,3577
1627691693,2683
1631691675,2731
1635691705,3288
1639691693,2480
1643691697,2610
1647691682,2663
1651691690,2592
1655691692,2848
1659691694,2487
1663691679,5894
1667691701,2959
1671691698,2614
1675691695,2418
1679691690,3730
1683691682,2540
1687691691,2445
1691691684,2421
1695691688,2464
1699691693,2918
1703691671,2481
1707691675,2533
1711691683,2440
1715691676,2494
1719691695,2862
1723691686,2695
1727691680,2484
1731691691,2457
1735691671,3084
1739691676,3386
1743691695,2514
1747691706,3407
1751691704,2464
1755691691,2923
1759691684,2952
1763691674,2490
1767691686,2470
1771691682,2604
1775691668,2748
1779691675,2610
1783691689,2970
1787691697,2514
1791691672,2468
1795691689,2597
1799691687,3494
1803691699,2539
1807691676,2481
1811691681,2457
1815691693,2436
1819691677,2446
1823691681,2476
1827691681,2441
1831691670,2436
1835691684,2464
1839691695,2571
1843691696,2632
1847691705,2439
1851691698,2424
1855691681,2633
1859691690,3381
1863691672,15120
1867691702,2963
1871691694,3033
1875691672,2517
1879691681,2565
1883691688,2788
1887691682,2533
1891691677,2500
1895691701,2489
1899691695,2955
1903691686,2534
1907691690,2510
1911691700,2529
1915691695,2487
1919691674,4115
1923691696,2543
1927691707,7477
1931691684,2540
1935691695,2461
1939691679,2451
1943691684,2415
1947691684,2658
1951691694,3486
1955691693,2731
1959691693,2402
1963691672,2641
1967691710,2577
1971691669,2605
1975691681,2425
1979691693,3306
1983691682,2674
1987691710,2648
1991691694,2593
1995691694,2405
1999691677,2404
2003691690,2577
2007691675,2454
2011691676,2411
2015691671,3144
2019691681,2483
2023691687,2419
2027691684,2388
2031691682,2414
2035691682,2686
2039691692,3258
2043691692,2494
2047691680,2596
2051691684,2673
2055691678,2730
2059691707,2412
2063691685,3137
2067691691,2691
2071691673,2849
2075691675,2653
2079691705,2679
2083691694,2602
2087691704,2620
2091691689,2456
2095691700,2394
2099691703,3298
2103691689,2513
2107691696,2468
2111691688,2449
2115691675,2451
2119691674,2931
2123691693,3157
2127691679,2676
2131691707,2420
2135691682,2692
2139457393,18967
2139691699,3297
2140332954,6799
2143691701,2962
2147691693,3030
2151691698,2690
2151959792,19790
2152038639,5591
2152115422,5360
2152170738,3439
2152235251,7649
2152279275,2298
2152702191,6220
2152725750,6514
2152758507,3348
2155691697,5605
2159691691,5775
2163691696,3646
2167691688,3703
2171691695,3310
2175691713,3640
2179691720,3519
2183691707,12757
2187691701,3602
2191691693,3512
2195380946,21001
2195691720,4084
2199691695,3903
2203691707,2898
2207691687,2736
2211691689,2623
2215691696,2989
2219691694,3484
2223691687,2636
2227691699,3130
2231691688,2494
2235691678,2953
2239691690,2617
2243691690,2766
2247691700,3074
2251691696,2714
2255691704,3039
2259691701,3216
2263691691,2589
2267143656,3115
2267691715,2586
2271691708,2554
2275691672,2578
2279691689,3630
2283691691,2651
2287691696,2458
2291691684,2421
2295691680,2410
2299691700,2390
2303691669,2393
2307691695,2383
2311691684,2404
2315691698,2978
2319691682,2727
2323691700,2434
2327691687,2415
2331691681,2560
2335691684,2905
2339691680,3242
2343691695,2643
2347691686,2460
2351691669,2575
2355691676,3619
2359691697,4246
2363691700,2817
2367691695,2398
2371691671,2428
2375691691,2375
2379691706,2417
2383691700,2501
2387691694,2397
2391691700,2377
2395691686,2428
2399691665,4032
2403691669,2512
2407691704,2404
2411691685,2377
2415691672,2412
2419691693,2411
2423691682,2399
2427691691,2402
2431691701,2407
2435691677,2468
2439691693,2404
2443691683,2403
2447691694,2648
2451691688,2617
2455691683,2833
2459691692,3284
2463691693,2583
2467691687,2745
2471691694,2400
2475691702,2427
2479691687,2540
2483691688,2726
2487691682,2463
2491691669,2427
2495691672,2562
2499691696,2426
2503691698,2415
2507691698,2423
2511691675,2435
2515691681,2882
2519691686,3733
2523691685,3588
2527691707,2447
2531691688,2376
2535691696,3963
2539691686,2448
2543691688,2387
2547691683,2575
2551691695,2725
2555691675,3513
2559691677,2463
2563691666,2630
2567691672,2617
2571691698,2420
2575691668,2420
2579691697,3810
2583691679,2516
2587691689,2520
2591691671,2432
2595691682,2420
2599691680,2433
2603691691,2394
2607691693,2403
2611691703,2406
2615691684,2467
2619691668,2422
2623691681,2938
2627691681,2426
2631691623,3334
2635691706,2731
2639691675,3252
2643691688,2468
2647691678,2620
2651691675,2636
2655691672,3009
2659691690,2443
2663691656,3616
2667691703,3138
2669187476,2876
2671691681,2865
2675691691,2437
2679691673,2622
2683691703,2415
2687691695,2420
2691691690,2452
2695691695,2382
2699691671,3568
2703691684,2512
2707691690,2456
2711691699,2447
2715691702,2418
2719691691,2452
2723691695,2423
2727691703,10688
2731691680,3003
2733714689,6798
2735691689,3111
2739691692,2460
2743691707,2410
2747691685,3150
2751691672,2480
2755691680,3807
2759691688,4320
2763691685,2517
2767691698,3157
2771691685,2640
2775691680,2688
2779691694,3519
2783691699,2954
2787691686,3161
2791691688,2435
2795691698,2596
2799691699,3125
2803691684,2442
2807691701,3258
2811691690,2439
2815691675,2437
2819691678,4123
2823691703,2686
2827691670,3877
2831691708,3103
2835691689,3149
2839691698,2678
2843691699,2440
2847691684,2832
2851691691,2972
2855691706,3314
2859691699,2828
2863691670,3950
2867691702,3550
2871691694,2884
2875691700,2433
2879691682,4012
2883691682,3939
2887691711,3757
2891691714,2877
2895691682,2412
2899691697,2956
2903691682,2417
2907691682,3039
2911691695,2911
2915691697,2481
2919691677,2856
2923691678,2968
2927691673,3083
2931691699,2935
2935691691,3425
2939691694,3755
2943691690,3174
2947691700,2421
2951691675,2444
2955691669,2896
2959691681,2423
2963691681,2437
2967691694,2422
2971691696,2414
2975691693,2483
2979691683,2447
2983691685,2385
2987691678,2421
2991691677,2432
2995691687,2404
2999691698,3331
3003691694,2506
3007691692,2425
3011691695,2401
3015691703,2374
3019691685,2393
3023691686,2409
3027691681,2413
3031691704,3079
3035691680,2651
3039691684,2603
3043691694,2634
3047691673,10315
3051691684,2792
3055691694,2837
3059691685,3522
3063691666,2474
3067691705,3172
3071691685,2606
3075691698,2452
3079691704,2417
3083691697,2428
3087691671,2479
3091691674,2450
3095691679,2409
3099691696,2402
3103691674,2444
3107691703,2486
3111691681,2485
3112034162,2840
3115691684,3079
3119691675,3500
3123691681,3181
3127691692,2520
3131691693,2713
3135691694,3742
3139691702,2513
3141873317,14819
3142831064,6046
3143691702,3235
3147691688,2871
3151691681,3626
3155691675,2891
3159691691,2429
3163691666,2480
3167691699,2579
3171691683,2475
3175691681,2434
3179691702,3967
3183691679,9973
3187691704,2831
3191691689,2589
3195397679,20324
3195691736,3341
3199691707,3246
3203691666,2477
3207691699,2464
3211691685,2583
3215691676,3124
3219691690,2417
3223691674,2443
3227691695,2641
3231691689,2471
3235691674,3678
3239691702,3789
3239831440,4754
3243691687,4877
3247691702,2928
3251691702,2630
3255691677,2472
3259691696,2433
3263691683,2649
3267143648,3021
3267691721,2904
3271691685,2669
3275691699,2450
3279691666,2890
3283691676,2626
3287691680,2714
3291691691,3357
3295691675,2640
3299691700,3348
3303691686,2679
3307691688,2414
3311691680,2681
3315691683,2467
3319691698,2431
3323691676,2563
3327691707,2812
3331691694,2424
3335691696,2417
3339691698,2572
3343691677,2441
3347691696,2410
3351691690,2573
3355691695,3105
3359691680,3371
3363691685,2498
3367691675,2623
3371691674,2708
3375691674,2422
3379691681,2580
3383691699,2474
3387691690,2438
3391691681,2490
3395691693,2447
3399691701,2917
3403691678,2493
3407691663,2456
3411691665,2453
3415691672,2417
3419691674,3287
3423691681,2482
3427691679,2429
3431691686,2422
3435691685,2399
3439691695,2414
3443691686,2420
3447691684,2596
3451691686,2724
3455691672,2467
3459691687,2395
3463691691,2587
3467691686,2611
3471691704,2402
3475691684,2437
3479691699,3311
3483691698,2530
3487691697,2420
3491691673,2439
3495691666,3715
3499691696,3317
3503691706,2449
3507691677,2423
3511691685,2424
3515691670,3377
3519691703,2923
3523691686,2477
3527691686,2429
3531691700,2407
3535691678,2727
3539691667,3620
3543691690,2487
3547691701,2407
3551691685,2430
3551810379,3412
3555691671,2750
3559691701,2398
3563691676,2430
3567691684,2443
3571691675,2428
3575691682,2437
3579691673,2421
3583691679,2473
3587691677,2417
3591691701,2390
3595691676,2423
3599691685,3332
3603691675,2502
3607691694,2381
3611691683,2896
3615691691,2841
3619691678,2438
3623691680,2919
3627691691,2603
3631691669,2433
3635691700,3108
3639691700,2481
3643691672,2430
3647691683,2659
3651691687,2716
3655691678,3013
3659691697,3367
3663691698,2615
3667691698,3378
3671691686,3198
3675691694,3151
3679691684,2634
3683691696,2437
3687691693,3162
3691691696,4245
3695691685,3472
3699691701,2697
3703691692,2424
3707691674,2895
3711691696,2438
3715691689,2406
3719691703,3849
3723691692,2495
3727691679,2455
3731691689,2743
3735691701,3483
3739691706,2522
3743691679,2421
3747691687,2872
3751691682,2450
3755691683,3254
3759691690,2633
3763691669,2479
3767691673,2436
3771691687,2588
3775691685,2740
3779691694,4131
3783691694,2946
3787691676,2486
3791691679,2613
3795691674,2528
3799691695,2423
3803691697,2725
3807691701,2455
3811691708,2412
3815691697,2446
3819691694,2434
3823691675,2441
3827691696,2403
3831691681,2420
3835691696,3221
3839691700,3497
3843691684,2491
3847691669,2642
3851691694,2649
3855691678,3444
3859691698,2421
3863691686,2657
3867691700,3053
3871691707,2693
3875691680,2443
3879691670,11479
3883691686,2577
3887691686,2788
3891691692,2433
3895691678,2426
3899691693,4116
3903691696,2501
3907691689,3700
3911691696,2444
3915691695,2445
3919691694,2408
3923691677,2432
3927691687,2404
3931691676,2429
3935691687,3101
3939691682,2455
3943691684,2437
3947691677,2460
3951691691,2403
3955691673,2447
3959691675,3248
3963691695,2532
3967691699,2405
3971691680,2403
3975691691,2432
3979691669,2424
3983691703,3158
3987691688,2443
3991691685,2419
3995691689,2401
3999691697,2410
4003691683,2490
4007691667,8603
4011691692,2502
4015691686,2408
4019691693,3105
4023691687,3191
4027691685,2521
4031691707,2427
4035691680,3535
4039691704,3016
4043691701,2416
4047691695,3427
4051691695,2713
4055691676,2703
4059691674,2418
4063691679,2606
4067691700,3111
4071691701,2436
4075691683,2432
4079691693,3528
4083691678,2699
4087691699,2583
4091691690,2604
4095691671,2626
4099691672,2480
4103691674,2482
4107691679,2440
4111691698,2398
4115691674,4977
4119691707,4222
4123691705,3322
4127691696,2920
4131691678,2522
4135691695,3663
4139691667,4514
4143691681,4424
4144331856,22402
4145290311,6914
4147691693,3387
4151691684,2453
4155691688,3842
4159691704,2744
4163691697,2479
4167691700,2431
4171691676,2579
4175691684,2603
4179691694,2468
4183691689,2420
4187691693,8314
4191691691,3047
4195413681,21914
4195691728,3073
4199691696,5815
4203691699,2968
4207691674,2435
4211691626,3677
4215691713,3065
4219691682,2663
4223691690,2690
4227691669,2719
4231691698,2481
4235691689,3466
4239691678,2492
4243691696,2722
4247691676,2673
4251691695,2673
4255691682,3373
4259691694,3699
4263691680,3037
4267143662,3042
4267691732,2463
4271691687,2718
4275691695,2456
4279691705,2483
4283691691,2688
4287691700,2679
4291691702,2463
4295691687,2447
4299691688,2449
4303691694,2651
4307691690,2653
4311691681,2996
4315691702,2722
4319691693,3457
4323691678,2710
4327691681,3239
4331691667,2965
4335691704,2888
4339691689,2530
4343691689,2448
4347691692,2442
4351691679,2416
4355691694,3490
4359691671,2639
4363691693,2771
4367691693,2460
4371691678,2444
4375691701,2677
4379691684,4071
4383691683,2525
4387691679,2427
4391691690,2587
4395691685,2433
4399691688,3005
4403691700,2440
4407691685,2452
4411691683,2427
4415691690,2420
4419691694,3640
4423691688,2495
4427691698,2442
4431691697,2403
4435691680,2746
4439691689,3262
4443691694,2517
4447691673,2665
4451691684,2675
4455691687,2646
4459691693,2457
4463691674,2628
4467691678,2810
4471691672,2456
4475691681,2447
4479691677,2465
4483691689,2597
4487691693,2470
4491691685,2446
4495691681,2500
4499691678,3758
4503691677,2485
4507691679,2463
4511691689,2427
4515691694,2398
4519691698,2977
4523691681,2473
4527691691,2421
4531691690,2410
4535691676,2773
4539691681,2471
4543691678,3159
4547691667,2470
4551691702,2805
4555691705,6125
4559691682,3913
4563691681,2940
4567691682,2479
4571691683,2787
4575691662,3311
4579691686,2457
4583691696,2870
4587691689,2663
4591691699,2629
4595691678,3044
4599691708,2406
4603691687,2888
4607691699,2478
4611691698,2417
4615691703,3170
4619691678,3336
4623691700,3089
4627691679,2508
4631691679,2435
4635691692,3673
4639691679,2464
4643691691,2412
4647691680,2757
4651691697,2839
4655691700,2736
4659691675,2476
4663691682,3317
4667691688,3128
4671691675,2475
4675691683,3154
4679691687,3734
4683691678,3601
4687691686,3394
4691691713,2741
4695691674,4984
4699691717,2955
4703691676,3165
4707691696,2483
4711691669,2492
4715691674,3199
4719691680,2658
4723691670,3041
4727691694,2490
4731691676,2458
4735691685,4152
4739691703,5127
4743691705,14942
4747691695,2959
4751691693,2497
4755691694,3918
4759691688,2723
4763691680,2484
4767691687,2465
4771691677,2658
4775691683,2732
4779691714,2663
4783691689,2886
4787691668,2472
4791691688,2436
4795691702,2624
4799691673,3959
4803691672,2480
4807691699,2673
4811691694,2440
4815691682,2432
4819691690,2437
4823691704,2439
4827691696,2420
4831691699,2470
4835691705,3610
4839691690,2764
4843691692,2866
4847691680,2487
4851691691,2397
4855691680,2977
4859691697,3889
4863691674,2740
4867691677,3080
4871691701,2433
4875691699,3221
4879691696,2560
4883691694,2441
4887691695,2881
4891691690,2523
4895691691,3728
4899691695,2933
4903691698,2421
4907691688,3111
4911691681,2496
4915691699,3331
4919691696,3465
4923691684,2727
4927691683,2891
4931691697,2426
4935691687,3345
4939691690,2510
4943691694,2472
4947691679,2510
4951691682,2526
4955691678,3287
4959691687,2444
4963691677,2465
4967691689,2408
4967714841,5921
4971691695,3116
4975691670,2533
4979691671,3368
4983691674,2763
4987691699,2447
4991691700,2456
4995691708,2423
4999691683,2406
5003691698,2439
5007691684,2427
5011691689,2477
5015691687,2459
5019691669,2530
5023691692,2451
5027691690,2474
5031691685,2452
5035691682,2734
5039691696,3957
5043691685,2657
5047691678,3082
5051691681,2679
5055691697,3873
5059691694,2668
5063691678,10962
5067691691,3200
5071691696,2524
5075691671,2446
5079691702,2610
5083691687,2625
5087691688,2442
5091691676,2439
5095691700,2613
5099691685,3885
5103691702,2753
5107691692,2444
5111691683,2453
5115691691,2445
5119691692,2411
5123691710,2438
5127691691,10887
5131691680,2944
5135691700,3289
5139691706,3143
5143691685,2816
5146863265,21851
5147691694,4332
5147813557,6772
5151691709,3243
5155060576,7751
5155691709,4215
5159691684,5617
5163691693,3023
5167691675,3904
5171691694,3018
5175691689,2472
5179691690,3071
5183691684,3034
5187691696,3150
5191691683,8895
5195431079,18906
5195691721,2832
5199691682,3634
5203691693,2469
5207691696,3055
5211691675,2484
5215691695,3877
5219691687,5724
5223691709,4496
5227691713,2995
5231691683,2677
5235691691,3465
5239691675,2565
5243691677,2709
5247691677,2459
5251691686,2593
5255691686,2744
5255836799,4435
5259691672,3909
5263691707,2779
5267143664,3039
5267691710,3226
5271691681,2757
5275691676,2503
5279691688,4205
5283691701,2657
5287691680,3055
5291691690,2633
5295691699,2419
5299691702,3459
5303691681,2789
5307691681,2939
5311691680,2425
5315691682,2452
5319691695,2992
5323691694,2453
5327691673,2435
5331691692,3059
5335691695,2913
5339691674,3402
5343691697,2780
5347691683,2430
5351691691,2453
5355691698,2414
5359691687,3064
5363691695,2459
5367691669,2462
5371691679,2437
5375691694,2440
5379691691,2910
5383691693,2452
5387691698,2457
5391691679,2437
5395691696,2413
5399691670,3907
5403691675,2570
5407691680,2459
5411691692,2439
5415691678,2431
5419691687,2500
5423691681,2460
5427691692,2928
5431691682,2405
5435691691,2760
5439691694,2430
5443691669,3652
5447691683,2554
5451691676,2670
5455691670,2666
5459691681,3392
5463691676,2541
5467691716,2554
5471691677,2829
5475691680,2472
5479691672,3221
5483691692,3094
5487691678,2433
5491691689,2404
5495691677,2461
5499691692,2461
5503691675,2485
5507691684,2470
5511691700,2439
5515691693,2447
5519691685,3701
5523691675,2505
5527691680,2523
5531691697,2421
5535691702,2455
5539691680,2450
5543691685,9757
5547691700,2807
5551691681,2530
5555691697,2424
5559691697,3406
5563691689,2464
5567691676,2450
5571691672,3734
5575691675,2500
5579691691,3880
5583691689,3058
5587691700,2672
5591691702,3042
5595691689,2443
5599691688,3087
5603691688,3015
5607691680,8124
5611691676,3278
5615691669,3207
5619691676,3800
5623691708,3852
5627691691,2852
5631691700,2846
5635691669,2492
5639691692,4567
5643691679,2727
5647691695,2440
5651691682,2648
5655691689,2806
5659691696,3069
5663691678,2538
5667691679,2589
5671691698,2945
5675691702,2508
5679691702,2597
5683691689,2969
5686930889,22401
5687390702,11222
5687455184,3630
5687513754,2585
5687525851,10104
5687540173,3620
5687560873,2844
5687565791,10095
5687584207,6959
5687602674,6963
5687624337,3227
5687681487,4527
5687691691,5926
5687697896,2174
5687744170,9197
5687767532,4922
5687802328,9656
5687816685,5191
5687828158,2800
5687889596,3124
5687948964,6406
5687969438,3463
5687994026,13198
5688035996,8872
5688058525,3099
5688132273,7609
5688152749,8832
5688169132,4400
5688177318,2626
5688259228,4029
5688275632,8938
5688294055,5565
5688306336,4747
5688325790,2201
5688332961,5474
5688349373,6957
5688369808,2788
5688434338,3400
5688454627,10909
5688484523,5823
5688504798,4411
5688523444,2534
5688540845,6436
5688601269,3311
5688621590,11494
5688648365,2320
5688658412,5336
5688771255,3451
5688801981,6436
5688822453,5552
5688838979,6207
5688859307,2564
5688876712,7708
5689002932,10950
5689021113,3474
5689044695,3658
5689102850,3394
5689138882,7714
5689159348,4830
5689171645,5954
5689192116,2745
5689203386,8746
5689219778,6643
5689239225,2653
5689300472,6844
5689332426,6246
5689379492,9404
5689399986,9604
5689424624,2105
5689443001,6236
5689477803,8448
5689500349,2937
5689560768,7715
5689591472,9664
5689612040,5233
5689632435,2484
5689675436,5579
5689695924,4259
5689709228,8470
5689815146,8934
5689846465,4812
5689864893,8709
5689889481,2445
5689940643,10591
5689972231,3287
5689994758,2672
5690030584,7462
5690051083,6313
5690068486,3606
5690089144,3156
5690128903,12486
5690170056,9250
5690188486,4425
5690230463,5715
5690250938,5002
5690283722,6743
5690304212,2250
5690324476,4110
5690361716,3737
5690426070,10439
5690446536,7887
5690458835,4855
5690473147,2572
5690492402,7140
5690514120,7629
5690537664,5122
5690557121,6110
5690597079,7086
5690664652,12166
5690687995,4662
5690714820,7712
5690737154,6542
5690888924,3704
5691055843,3746
5691068109,3156
5691180751,2918
5691343591,3665
5691533066,3190
5691647704,3806
5691691720,6525
5691841211,4175
5691914988,2453
5691986659,3341
5692058326,3196
5692127953,2527
5692263153,3492
5692395239,2753
5692558055,3324
5692832485,3463
5693062892,3321
5693090517,2912
5693111008,2767
5693202157,2856
5693329161,3002
5693366009,2639
5693523689,3200
5693584092,2322
5693721340,3442
5693733603,14345
5693751871,4881
5693770488,2334
5693805503,6404
5693846253,10493
5693911812,8992
5693929197,3539
5693954800,6631
5693975283,4779
5693987581,5747
5694007014,7914
5694099198,8341
5694130926,7193
5694152417,2314
5694170877,6284
5694192357,4757
5694206715,6011
5694223048,2127
5694282500,7481
5694307072,2477
5694325515,4725
5694373628,7201
5694392066,6031
5694412552,4490
5694460672,10140
5694480122,7317
5694492692,6851
5694574332,8116
5694590715,3520
5694606068,5877
5694628617,8160
5694673460,10218
5694700097,3030
5694720763,3103
5694765996,7904
5694786296,4849
5694798579,8039
5694820098,3092
5694824168,9550
5694840367,7444
5694860871,2780
5694865976,7752
5694905093,3312
5694925564,2566
5694946060,5801
5694978812,10122
5695004136,2987
5695009473,8662
5695047410,6967
5695074068,6713
5695135479,6922
5695155975,4613
5695168272,4590
5695187726,2900
5695262448,8304
5695278834,8215
5695297275,2178
5695317779,6663
5695362622,5051
5695384331,5210
5695457854,11778
5695480385,7091
5695492657,6205
5695513360,2145
5695527493,5238
5695550006,3400
5695622723,9325
5695643188,5755
5695655682,5431
5695678218,2871
5695691705,8030
5695711983,8862
5695742550,3585
5695762999,3477
5695775502,3564
5695838971,10498
5695855368,11462
5695870715,5324
5695899396,2510
5696077908,3778
5696239371,3498
5696266005,2904
5696432904,3274
5696485122,2447
5696595720,3410
5699691727,7966
5703691730,7045
5707691704,3963
5711691688,3301
5715691688,3173
5719691710,3342
5723691698,3324
5727691712,3857
5731691700,3154
5735691699,3569
5739691715,15104
5743691700,3939
5747691685,3446
5751691710,4012
5755691720,3289
5759691693,4237
5763691675,2551
5767691697,2443
5771691697,2555
5775691690,2444
5779691690,2659
5783691692,2945
5787691675,2651
5791691693,2432
5795691694,2659
5799691704,2702
5803691697,2463
5807691675,2444
5811691705,2621
5815691708,2469
5819691691,3294
5823691672,2491
5827691687,2593
5831691685,2756
5835691672,2444
5839691704,2451
5843691691,2597
5847691666,2434
5851691678,2595
5855691679,2636
5859691692,2486
5863691700,14492
5867691677,3280
5871691690,2626
5875691693,2437
5879691683,3470
5883691672,2546
5887691680,2481
5891691685,2424
5895691694,2402
5899691681,2982
5903691693,2420
5907691690,2433
5911691700,2482
5915691687,2432
5919691697,2407
5923691691,2437
5927691675,2431
5931691685,2688
5935691695,2506
5939691695,3481
5943691686,2599
5947691691,2469
5951691683,2430
5955691699,2607
5959691682,2439
5963691698,2430
5967691676,2443
5971691704,2466
5975691692,2403
5979691679,2424
5983691688,2427
5987691671,2444
5991691679,5779
5995691698,2615
5999691698,3223
6003691695,2531
6007691687,2521
6011691701,2450
6015691674,2432
6019691683,2445
